"Notes"	"Age"	"Age Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"34 years"	"34"	"Female"	"F"	"2004"	"2004"	2162454
	"34 years"	"34"	"Female"	"F"	"2005"	"2005"	2137339
	"34 years"	"34"	"Female"	"F"	"2006"	"2006"	2024111
	"34 years"	"34"	"Female"	"F"	"2007"	"2007"	1939082
	"34 years"	"34"	"Female"	"F"	"2008"	"2008"	1897868
	"34 years"	"34"	"Female"	"F"	"2009"	"2009"	1959374
	"34 years"	"34"	"Female"	"F"	"2010"	"2010"	1913268
	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	1975981
	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	1994362
	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	2036677
	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	2167339
	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	2141460
	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	2170836
	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	2176944
	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	2147881
	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	2213835
	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	2195936
	"34 years"	"34"	"Male"	"M"	"2003"	"2003"	2057870
	"34 years"	"34"	"Male"	"M"	"2004"	"2004"	2186941
	"34 years"	"34"	"Male"	"M"	"2005"	"2005"	2131340
	"34 years"	"34"	"Male"	"M"	"2006"	"2006"	2025038
	"34 years"	"34"	"Male"	"M"	"2007"	"2007"	1932154
	"34 years"	"34"	"Male"	"M"	"2008"	"2008"	1893638
	"34 years"	"34"	"Male"	"M"	"2009"	"2009"	1957125
	"34 years"	"34"	"Male"	"M"	"2010"	"2010"	1908504
	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	1965864
	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	1993825
	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	2038756
	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	2187875
	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	2144681
	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	2179879
	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	2192931
	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	2169724
	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	2251947
	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	2246611
	"35 years"	"35"	"Female"	"F"	"2003"	"2003"	2018457
	"35 years"	"35"	"Female"	"F"	"2004"	"2004"	2057123
	"35 years"	"35"	"Female"	"F"	"2005"	"2005"	2176855
	"35 years"	"35"	"Female"	"F"	"2006"	"2006"	2153617
	"35 years"	"35"	"Female"	"F"	"2007"	"2007"	2040888
	"35 years"	"35"	"Female"	"F"	"2008"	"2008"	1956588
	"35 years"	"35"	"Female"	"F"	"2009"	"2009"	1915747
	"35 years"	"35"	"Female"	"F"	"2010"	"2010"	1973490
	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	1918867
	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	1981389
	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	1999697
	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	2042446
	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	2174755
	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	2149202
	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	2177820
	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	2181683
	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	2150550
	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	2215833
	"35 years"	"35"	"Male"	"M"	"2003"	"2003"	2024193
	"35 years"	"35"	"Male"	"M"	"2004"	"2004"	2069933
	"35 years"	"35"	"Male"	"M"	"2005"	"2005"	2200202
	"35 years"	"35"	"Male"	"M"	"2006"	"2006"	2148987
	"35 years"	"35"	"Male"	"M"	"2007"	"2007"	2042845
	"35 years"	"35"	"Male"	"M"	"2008"	"2008"	1951453
	"35 years"	"35"	"Male"	"M"	"2009"	"2009"	1913685
	"35 years"	"35"	"Male"	"M"	"2010"	"2010"	1974380
	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	1910559
	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	1969832
	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	1997205
	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	2042720
	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	2194031
	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	2150421
	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	2183735
	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	2193962
	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	2169353
	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	2250914
	"36 years"	"36"	"Female"	"F"	"2003"	"2003"	2031827
	"36 years"	"36"	"Female"	"F"	"2004"	"2004"	2025428
	"36 years"	"36"	"Female"	"F"	"2005"	"2005"	2064403
	"36 years"	"36"	"Female"	"F"	"2006"	"2006"	2184485
	"36 years"	"36"	"Female"	"F"	"2007"	"2007"	2160312
	"36 years"	"36"	"Female"	"F"	"2008"	"2008"	2047585
	"36 years"	"36"	"Female"	"F"	"2009"	"2009"	1962556
	"36 years"	"36"	"Female"	"F"	"2010"	"2010"	1922610
	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	1978136
	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	1923676
	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	1986144
	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	2004914
	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	2048657
	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	2180970
	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	2154639
	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	2181230
	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	2183058
	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	2151567
	"36 years"	"36"	"Male"	"M"	"2003"	"2003"	2020135
	"36 years"	"36"	"Male"	"M"	"2004"	"2004"	2023152
	"36 years"	"36"	"Male"	"M"	"2005"	"2005"	2066098
	"36 years"	"36"	"Male"	"M"	"2006"	"2006"	2196017
	"36 years"	"36"	"Male"	"M"	"2007"	"2007"	2142266
	"36 years"	"36"	"Male"	"M"	"2008"	"2008"	2036234
	"36 years"	"36"	"Male"	"M"	"2009"	"2009"	1943059
	"36 years"	"36"	"Male"	"M"	"2010"	"2010"	1907129
	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	1975540
	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	1913369
	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	1971826
	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	2000193
	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	2047481
	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	2198301
	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	2153104
	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	2184262
	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	2192859
	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	2167794
	"37 years"	"37"	"Female"	"F"	"2003"	"2003"	2087581
	"37 years"	"37"	"Female"	"F"	"2004"	"2004"	2034825
	"37 years"	"37"	"Female"	"F"	"2005"	"2005"	2028122
	"37 years"	"37"	"Female"	"F"	"2006"	"2006"	2066577
	"37 years"	"37"	"Female"	"F"	"2007"	"2007"	2184832
	"37 years"	"37"	"Female"	"F"	"2008"	"2008"	2159900
	"37 years"	"37"	"Female"	"F"	"2009"	"2009"	2046428
	"37 years"	"37"	"Female"	"F"	"2010"	"2010"	1962006
	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	1926527
	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	1982278
	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	1927908
	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	1990833
	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	2010451
	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	2053786
	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	2185533
	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	2157189
	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	2182201
	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	2183495
	"37 years"	"37"	"Male"	"M"	"2003"	"2003"	2077426
	"37 years"	"37"	"Male"	"M"	"2004"	"2004"	2017065
	"37 years"	"37"	"Male"	"M"	"2005"	"2005"	2016811
	"37 years"	"37"	"Male"	"M"	"2006"	"2006"	2059996
	"37 years"	"37"	"Male"	"M"	"2007"	"2007"	2185701
	"37 years"	"37"	"Male"	"M"	"2008"	"2008"	2131773
	"37 years"	"37"	"Male"	"M"	"2009"	"2009"	2024753
	"37 years"	"37"	"Male"	"M"	"2010"	"2010"	1934241
	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	1907708
	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	1977672
	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	1914949
	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	1974097
	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	2004257
	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	2050764
	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	2200435
	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	2153191
	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	2182848
	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	2190946
	"38 years"	"38"	"Female"	"F"	"2003"	"2003"	2236167
	"38 years"	"38"	"Female"	"F"	"2004"	"2004"	2093890
	"38 years"	"38"	"Female"	"F"	"2005"	"2005"	2041731
	"38 years"	"38"	"Female"	"F"	"2006"	"2006"	2035923
	"38 years"	"38"	"Female"	"F"	"2007"	"2007"	2074052
	"38 years"	"38"	"Female"	"F"	"2008"	"2008"	2192623
	"38 years"	"38"	"Female"	"F"	"2009"	"2009"	2167821
	"38 years"	"38"	"Female"	"F"	"2010"	"2010"	2051927
	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	1965290
	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	1930055
	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	1985774
	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	1932231
	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	1995807
	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	2015309
	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	2057807
	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	2187733
	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	2157858
	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	2182398
	"38 years"	"38"	"Male"	"M"	"2003"	"2003"	2225884
	"38 years"	"38"	"Male"	"M"	"2004"	"2004"	2080137
	"38 years"	"38"	"Male"	"M"	"2005"	"2005"	2018877
	"38 years"	"38"	"Male"	"M"	"2006"	"2006"	2020763
	"38 years"	"38"	"Male"	"M"	"2007"	"2007"	2062939
	"38 years"	"38"	"Male"	"M"	"2008"	"2008"	2189534
	"38 years"	"38"	"Male"	"M"	"2009"	"2009"	2136185
	"38 years"	"38"	"Male"	"M"	"2010"	"2010"	2027733
	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	1934045
	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	1909200
	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	1978588
	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	1916816
	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	1977213
	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	2007016
	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	2052092
	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	2199595
	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	2150947
	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	2180264
	"39 years"	"39"	"Female"	"F"	"2003"	"2003"	2286069
	"39 years"	"39"	"Female"	"F"	"2004"	"2004"	2242054
	"39 years"	"39"	"Female"	"F"	"2005"	"2005"	2100509
	"39 years"	"39"	"Female"	"F"	"2006"	"2006"	2048846
	"39 years"	"39"	"Female"	"F"	"2007"	"2007"	2042755
	"39 years"	"39"	"Female"	"F"	"2008"	"2008"	2081113
	"39 years"	"39"	"Female"	"F"	"2009"	"2009"	2199617
	"39 years"	"39"	"Female"	"F"	"2010"	"2010"	2175458
	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	2054430
	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	1968115
	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	1932825
	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	1989310
	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	1936554
	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	2000227
	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	2018536
	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	2059393
	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	2187673
	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	2157423
	"39 years"	"39"	"Male"	"M"	"2003"	"2003"	2256420
	"39 years"	"39"	"Male"	"M"	"2004"	"2004"	2231042
	"39 years"	"39"	"Male"	"M"	"2005"	"2005"	2085045
	"39 years"	"39"	"Male"	"M"	"2006"	"2006"	2026022
	"39 years"	"39"	"Male"	"M"	"2007"	"2007"	2027301
	"39 years"	"39"	"Male"	"M"	"2008"	"2008"	2070660
	"39 years"	"39"	"Male"	"M"	"2009"	"2009"	2197945
	"39 years"	"39"	"Male"	"M"	"2010"	"2010"	2148399
	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	2027320
	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	1934695
	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	1909779
	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	1980114
	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	1919263
	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	1979177
	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	2007617
	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	2050722
	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	2196536
	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	2147670
	"40 years"	"40"	"Female"	"F"	"2003"	"2003"	2285662
	"40 years"	"40"	"Female"	"F"	"2004"	"2004"	2287941
	"40 years"	"40"	"Female"	"F"	"2005"	"2005"	2244129
	"40 years"	"40"	"Female"	"F"	"2006"	"2006"	2102820
	"40 years"	"40"	"Female"	"F"	"2007"	"2007"	2050266
	"40 years"	"40"	"Female"	"F"	"2008"	"2008"	2043855
	"40 years"	"40"	"Female"	"F"	"2009"	"2009"	2081313
	"40 years"	"40"	"Female"	"F"	"2010"	"2010"	2197674
	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	2177057
	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	2056371
	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	1970025
	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	1935312
	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	1992567
	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	1940048
	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	2002606
	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	2019434
	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	2058641
	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	2186513
	"40 years"	"40"	"Male"	"M"	"2003"	"2003"	2243727
	"40 years"	"40"	"Male"	"M"	"2004"	"2004"	2252988
	"40 years"	"40"	"Male"	"M"	"2005"	"2005"	2226254
	"40 years"	"40"	"Male"	"M"	"2006"	"2006"	2081774
	"40 years"	"40"	"Male"	"M"	"2007"	"2007"	2021075
	"40 years"	"40"	"Male"	"M"	"2008"	"2008"	2021855
	"40 years"	"40"	"Male"	"M"	"2009"	"2009"	2063870
	"40 years"	"40"	"Male"	"M"	"2010"	"2010"	2189172
	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	2146471
	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	2027084
	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	1934377
	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	1910450
	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	1981640
	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	1920355
	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	1978816
	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	2005490
	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	2047068
	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	2192444
	"41 years"	"41"	"Female"	"F"	"2003"	"2003"	2296230
	"41 years"	"41"	"Female"	"F"	"2004"	"2004"	2291770
	"41 years"	"41"	"Female"	"F"	"2005"	"2005"	2295371
	"41 years"	"41"	"Female"	"F"	"2006"	"2006"	2252637
	"41 years"	"41"	"Female"	"F"	"2007"	"2007"	2111306
	"41 years"	"41"	"Female"	"F"	"2008"	"2008"	2058913
	"41 years"	"41"	"Female"	"F"	"2009"	"2009"	2052619
	"41 years"	"41"	"Female"	"F"	"2010"	"2010"	2089304
	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	2198622
	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	2178004
	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	2057614
	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	1971647
	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	1938133
	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	1995453
	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	1942185
	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	2003165
	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	2018412
	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	2057329
	"41 years"	"41"	"Male"	"M"	"2003"	"2003"	2260614
	"41 years"	"41"	"Male"	"M"	"2004"	"2004"	2248606
	"41 years"	"41"	"Male"	"M"	"2005"	"2005"	2258597
	"41 years"	"41"	"Male"	"M"	"2006"	"2006"	2235552
	"41 years"	"41"	"Male"	"M"	"2007"	"2007"	2090954
	"41 years"	"41"	"Male"	"M"	"2008"	"2008"	2031178
	"41 years"	"41"	"Male"	"M"	"2009"	"2009"	2032646
	"41 years"	"41"	"Male"	"M"	"2010"	"2010"	2073653
	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	2186081
	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	2145210
	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	2026160
	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	1934023
	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	1911287
	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	1981862
	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	1919638
	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	1976349
	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	2001546
	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	2042821
	"42 years"	"42"	"Female"	"F"	"2003"	"2003"	2326876
	"42 years"	"42"	"Female"	"F"	"2004"	"2004"	2296066
	"42 years"	"42"	"Female"	"F"	"2005"	"2005"	2291530
	"42 years"	"42"	"Female"	"F"	"2006"	"2006"	2294736
	"42 years"	"42"	"Female"	"F"	"2007"	"2007"	2251520
	"42 years"	"42"	"Female"	"F"	"2008"	"2008"	2109888
	"42 years"	"42"	"Female"	"F"	"2009"	"2009"	2056603
	"42 years"	"42"	"Female"	"F"	"2010"	"2010"	2050702
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	2089557
	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	2198940
	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	2178440
	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	2058579
	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	1973642
	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	1940234
	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	1997068
	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	1942419
	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	2001991
	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	2016979
	"42 years"	"42"	"Male"	"M"	"2003"	"2003"	2279589
	"42 years"	"42"	"Male"	"M"	"2004"	"2004"	2258953
	"42 years"	"42"	"Male"	"M"	"2005"	"2005"	2245748
	"42 years"	"42"	"Male"	"M"	"2006"	"2006"	2257544
	"42 years"	"42"	"Male"	"M"	"2007"	"2007"	2233912
	"42 years"	"42"	"Male"	"M"	"2008"	"2008"	2089575
	"42 years"	"42"	"Male"	"M"	"2009"	"2009"	2029246
	"42 years"	"42"	"Male"	"M"	"2010"	"2010"	2031525
	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	2070504
	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	2183957
	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	2143051
	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	2025099
	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	1933982
	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	1911250
	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	1980622
	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	1916924
	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	1972321
	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	1997308
	"43 years"	"43"	"Female"	"F"	"2003"	"2003"	2363514
	"43 years"	"43"	"Female"	"F"	"2004"	"2004"	2331007
	"43 years"	"43"	"Female"	"F"	"2005"	"2005"	2301346
	"43 years"	"43"	"Female"	"F"	"2006"	"2006"	2297856
	"43 years"	"43"	"Female"	"F"	"2007"	"2007"	2301759
	"43 years"	"43"	"Female"	"F"	"2008"	"2008"	2259139
	"43 years"	"43"	"Female"	"F"	"2009"	"2009"	2117558
	"43 years"	"43"	"Female"	"F"	"2010"	"2010"	2062589
	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	2050404
	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	2089501
	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	2198612
	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	2178444
	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	2059405
	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	1974589
	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	1941030
	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	1996399
	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	1940888
	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	2000043
	"43 years"	"43"	"Male"	"M"	"2003"	"2003"	2335874
	"43 years"	"43"	"Male"	"M"	"2004"	"2004"	2279113
	"43 years"	"43"	"Male"	"M"	"2005"	"2005"	2258382
	"43 years"	"43"	"Male"	"M"	"2006"	"2006"	2246886
	"43 years"	"43"	"Male"	"M"	"2007"	"2007"	2258746
	"43 years"	"43"	"Male"	"M"	"2008"	"2008"	2236079
	"43 years"	"43"	"Male"	"M"	"2009"	"2009"	2091675
	"43 years"	"43"	"Male"	"M"	"2010"	"2010"	2030710
	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	2028030
	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	2067654
	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	2180528
	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	2140740
	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	2024198
	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	1932898
	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	1909452
	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	1977309
	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	1912750
	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	1967767
	"44 years"	"44"	"Female"	"F"	"2003"	"2003"	2274320
	"44 years"	"44"	"Female"	"F"	"2004"	"2004"	2355630
	"44 years"	"44"	"Female"	"F"	"2005"	"2005"	2321347
	"44 years"	"44"	"Female"	"F"	"2006"	"2006"	2290114
	"44 years"	"44"	"Female"	"F"	"2007"	"2007"	2284312
	"44 years"	"44"	"Female"	"F"	"2008"	"2008"	2286129
	"44 years"	"44"	"Female"	"F"	"2009"	"2009"	2241348
	"44 years"	"44"	"Female"	"F"	"2010"	"2010"	2103664
	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	2061954
	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	2050042
	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	2088827
	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	2198134
	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	2178519
	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	2059794
	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	1974711
	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	1939966
	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	1994409
	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	1938744
	"44 years"	"44"	"Male"	"M"	"2003"	"2003"	2223641
	"44 years"	"44"	"Male"	"M"	"2004"	"2004"	2323552
	"44 years"	"44"	"Male"	"M"	"2005"	"2005"	2264181
	"44 years"	"44"	"Male"	"M"	"2006"	"2006"	2242649
	"44 years"	"44"	"Male"	"M"	"2007"	"2007"	2228489
	"44 years"	"44"	"Male"	"M"	"2008"	"2008"	2238412
	"44 years"	"44"	"Male"	"M"	"2009"	"2009"	2213137
	"44 years"	"44"	"Male"	"M"	"2010"	"2010"	2074290
	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	2026679
	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	2024666
	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	2063839
	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	2177196
	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	2138784
	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	2022244
	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	1930459
	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	1905679
	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	1972535
	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	1907940
	"45 years"	"45"	"Female"	"F"	"2003"	"2003"	2275557
	"45 years"	"45"	"Female"	"F"	"2004"	"2004"	2271294
	"45 years"	"45"	"Female"	"F"	"2005"	"2005"	2352677
	"45 years"	"45"	"Female"	"F"	"2006"	"2006"	2318320
	"45 years"	"45"	"Female"	"F"	"2007"	"2007"	2286767
	"45 years"	"45"	"Female"	"F"	"2008"	"2008"	2280805
	"45 years"	"45"	"Female"	"F"	"2009"	"2009"	2282194
	"45 years"	"45"	"Female"	"F"	"2010"	"2010"	2236390
	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	2102333
	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	2060674
	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	2048682
	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	2087773
	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	2197338
	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	2177897
